timestamp,src_ip,dst_ip,protocol,length,inter_arrival
1762776957.906011,142.250.200.206,192.168.1.16,data,1287,0.04061698913574219
1762776957.906011,142.250.200.206,192.168.1.16,data,691,0.0
1762776957.906011,142.250.200.206,192.168.1.16,data,265,0.0
1762776957.922814,192.168.1.16,142.250.200.206,data,82,0.06229686737060547
1762776957.940557,192.168.1.16,142.250.201.22,data,338,0.01774311065673828
1762776957.940841,192.168.1.16,142.250.201.22,data,326,0.00028395652770996094
1762776957.94105,192.168.1.16,142.250.201.22,data,325,0.0002090930938720703
1762776957.942087,192.168.1.16,142.250.201.22,data,325,0.0010368824005126953
1762776958.004933,142.250.200.206,192.168.1.16,data,68,0.0989220142364502
1762776958.015066,142.250.201.22,192.168.1.16,data,172,0.8401927947998047
1762776958.015066,142.250.201.22,192.168.1.16,data,154,0.0
1762776958.027065,142.250.201.22,192.168.1.16,data,104,0.011999130249023438
1762776958.030657,192.168.1.16,142.250.201.22,data,91,0.08857011795043945
1762776958.104965,142.250.201.22,192.168.1.16,data,68,0.07789993286132812
1762776958.20786,51.79.9.235,192.168.1.16,_ws.malformed,351,6.664525985717773
1762776958.247562,192.168.1.16,51.79.9.235,tcp,54,0.216904878616333
1762776958.623563,192.168.1.16,20.44.10.122,tcp,54,0.37600111961364746
1762776958.626398,192.168.1.16,142.250.200.206,data,1285,0.0028350353240966797
1762776958.626474,192.168.1.16,142.250.200.206,data,1292,7.581710815429688e-05
1762776958.626502,192.168.1.16,142.250.200.206,data,1292,2.8133392333984375e-05
1762776958.626547,192.168.1.16,142.250.200.206,data,1241,4.506111145019531e-05
1762776958.71137,142.250.200.206,192.168.1.16,data,74,0.7064368724822998
1762776958.732039,192.168.1.16,142.250.200.206,data,75,0.10549187660217285
1762776958.745539,142.250.200.206,192.168.1.16,data,68,0.03416895866394043
1762776958.776239,142.250.200.206,192.168.1.16,data,1287,0.030699968338012695
1762776958.776239,142.250.200.206,192.168.1.16,data,698,0.0
1762776958.776239,142.250.200.206,192.168.1.16,data,97,0.0
1762776958.794809,192.168.1.16,142.250.200.206,data,82,0.06277012825012207
1762776958.817606,192.168.1.16,142.250.201.22,data,329,0.0227968692779541
1762776958.818039,192.168.1.16,142.250.201.22,data,328,0.0004329681396484375
1762776958.818632,192.168.1.16,142.250.201.22,data,327,0.0005929470062255859
1762776958.820949,192.168.1.16,142.250.201.22,data,327,0.002317190170288086
1762776958.874941,142.250.200.206,192.168.1.16,data,68,0.09870219230651855
1762776958.885162,142.250.201.22,192.168.1.16,data,112,0.7801971435546875
1762776958.895898,142.250.201.22,192.168.1.16,data,156,0.01073598861694336
1762776958.895898,104.18.39.21,192.168.1.16,tls,78,4.6288001537323
1762776958.896093,192.168.1.16,104.18.39.21,tls,82,0.07514381408691406
1762776958.906274,192.168.1.16,142.250.201.22,data,85,0.010181188583374023
1762776958.9154,142.250.201.22,192.168.1.16,data,148,0.019501924514770508
1762776958.937232,192.168.1.16,142.250.201.22,data,82,0.030957937240600586
1762776958.964932,104.18.39.21,192.168.1.16,tcp,54,0.06903386116027832
1762776958.964932,142.250.201.22,192.168.1.16,data,93,0.04953193664550781
1762776958.983251,192.168.1.16,142.250.201.22,data,82,0.04601907730102539
1762776958.985186,142.250.201.22,192.168.1.16,data,68,0.020254135131835938
1762776959.014915,142.250.201.22,192.168.1.16,data,68,0.02972888946533203
1762776959.064869,142.250.201.22,192.168.1.16,data,68,0.04995393753051758
1762776959.437409,192.168.1.16,20.44.10.122,tcp,54,0.45415782928466797
1762776959.637693,20.44.10.122,192.168.1.16,tcp,54,9.426124811172485
1762776959.669952,192.168.1.16,142.250.200.206,data,1285,0.2325429916381836
1762776959.670031,192.168.1.16,142.250.200.206,data,1292,7.915496826171875e-05
1762776959.670063,192.168.1.16,142.250.200.206,data,1292,3.1948089599609375e-05
1762776959.670093,192.168.1.16,142.250.200.206,data,1243,3.0040740966796875e-05
1762776959.774633,142.250.200.206,192.168.1.16,data,75,0.8996918201446533
1762776959.784922,142.250.200.206,192.168.1.16,data,68,0.01028895378112793
1762776959.797516,192.168.1.16,142.250.200.206,data,75,0.12742304801940918
1762776959.815818,142.250.200.206,192.168.1.16,data,1287,0.03089618682861328
1762776959.815818,142.250.200.206,192.168.1.16,data,523,0.0
1762776959.82538,142.250.200.206,192.168.1.16,data,194,0.009562015533447266
1762776959.843487,192.168.1.16,142.250.200.206,data,82,0.045970916748046875
1762776959.858253,192.168.1.16,142.250.201.22,data,308,0.01476597785949707
1762776959.859994,192.168.1.16,142.250.201.22,data,295,0.0017409324645996094
1762776959.8609,192.168.1.16,142.250.201.22,data,296,0.0009059906005859375
1762776959.861685,192.168.1.16,142.250.201.22,data,295,0.0007851123809814453
1762776959.925172,142.250.201.22,192.168.1.16,data,169,0.8603031635284424
1762776959.925172,142.250.200.206,192.168.1.16,data,68,0.0997920036315918
1762776959.936623,142.250.201.22,192.168.1.16,data,152,0.011451005935668945
1762776959.936623,142.250.201.22,192.168.1.16,data,156,0.0
1762776959.936623,142.250.201.22,192.168.1.16,data,112,0.0
1762776959.955618,192.168.1.16,142.250.201.22,data,91,0.0939328670501709
1762776960.035183,142.250.201.22,192.168.1.16,data,68,0.09855985641479492
1762776960.367129,192.168.1.16,142.251.37.164,data,71,0.4115111827850342
1762776960.385646,192.168.1.16,104.18.39.21,tls,144,0.018517017364501953
1762776960.454908,104.18.39.21,192.168.1.16,tcp,54,1.489975929260254
1762776960.454908,142.251.37.164,192.168.1.16,data,66,10.807480812072754
1762776960.479255,104.18.39.21,192.168.1.16,tls,133,0.02434706687927246
1762776960.533423,192.168.1.16,104.18.39.21,tcp,54,0.14777684211730957
1762776960.736905,51.79.9.235,192.168.1.16,tcp,199,2.5290451049804688
1762776960.787272,192.168.1.16,51.79.9.235,tcp,54,0.2538490295410156
1762776961.010828,192.168.1.16,142.250.200.206,data,1285,0.2235560417175293
1762776961.010906,192.168.1.16,142.250.200.206,data,1292,7.796287536621094e-05
1762776961.010938,192.168.1.16,142.250.200.206,data,1292,3.1948089599609375e-05
1762776961.010965,192.168.1.16,142.250.200.206,data,1241,2.7179718017578125e-05
1762776961.10525,142.250.200.206,192.168.1.16,data,75,1.1800777912139893
1762776961.126608,142.250.200.206,192.168.1.16,data,68,0.021358013153076172
1762776961.127026,192.168.1.16,142.250.200.206,data,74,0.11606097221374512
1762776961.159319,142.250.200.206,192.168.1.16,data,1287,0.032711029052734375
1762776961.159319,142.250.200.206,192.168.1.16,data,1139,0.0
1762776961.159319,142.250.200.206,192.168.1.16,data,228,0.0
1762776961.189659,192.168.1.16,142.250.200.206,data,82,0.06263303756713867
1762776961.200836,192.168.1.16,142.250.201.22,data,308,0.011176824569702148
1762776961.201603,192.168.1.16,142.250.201.22,data,296,0.0007669925689697266
1762776961.204704,192.168.1.16,142.250.201.22,data,295,0.0031011104583740234
1762776961.205123,192.168.1.16,142.250.201.22,data,295,0.0004189014434814453
1762776961.275054,142.250.200.206,192.168.1.16,data,68,0.11573505401611328
1762776961.276605,142.250.201.22,192.168.1.16,data,129,1.2414219379425049
1762776961.276605,142.250.201.22,192.168.1.16,data,154,0.0
1762776961.276605,142.250.201.22,192.168.1.16,data,141,0.0
1762776961.28522,142.250.201.22,192.168.1.16,data,141,0.00861501693725586
1762776961.300558,192.168.1.16,142.250.201.22,data,91,0.09543514251708984
1762776961.372525,142.250.201.22,192.168.1.16,data,68,0.08730506896972656
1762776961.933288,192.168.1.16,142.250.200.206,data,1285,0.6327300071716309
1762776961.933368,192.168.1.16,142.250.200.206,data,1292,7.987022399902344e-05
1762776961.933401,192.168.1.16,142.250.200.206,data,1292,3.314018249511719e-05
1762776961.933429,192.168.1.16,142.250.200.206,data,1084,2.7894973754882812e-05
1762776962.035091,142.250.200.206,192.168.1.16,data,75,0.7600369453430176
1762776962.045275,142.250.200.206,192.168.1.16,data,68,0.010184049606323242
1762776962.061994,192.168.1.16,142.250.200.206,data,75,0.12856507301330566
1762776962.088556,142.250.200.206,192.168.1.16,data,1287,0.04328107833862305
1762776962.088556,142.250.200.206,192.168.1.16,data,1292,0.0
1762776962.088556,142.250.200.206,192.168.1.16,data,928,0.0
1762776962.088556,142.250.200.206,192.168.1.16,data,273,0.0
1762776962.107997,192.168.1.16,142.250.200.206,data,82,0.046002864837646484
1762776962.1344,192.168.1.16,142.250.201.22,data,307,0.026402950286865234
1762776962.135625,192.168.1.16,142.250.201.22,data,295,0.0012249946594238281
1762776962.137551,192.168.1.16,142.250.201.22,data,295,0.0019261837005615234
1762776962.138692,192.168.1.16,142.250.201.22,data,295,0.0011408329010009766
1762776962.18498,142.250.200.206,192.168.1.16,data,68,0.09642386436462402
1762776962.204979,142.250.201.22,192.168.1.16,data,169,0.8324539661407471
1762776962.204979,142.250.201.22,192.168.1.16,data,96,0.0
1762776962.217497,142.250.201.22,192.168.1.16,data,99,0.012518167495727539
1762776962.234655,192.168.1.16,142.250.201.22,data,88,0.0959630012512207
1762776962.236979,142.250.201.22,192.168.1.16,data,146,0.019481897354125977
1762776962.265672,192.168.1.16,142.250.201.22,data,82,0.031017065048217773
1762776962.314988,142.250.201.22,192.168.1.16,data,68,0.07800889015197754
1762776962.341216,142.250.201.22,192.168.1.16,data,68,0.02622818946838379
1762776962.525482,51.79.9.235,192.168.1.16,tcp,102,1.7885768413543701
1762776962.565597,192.168.1.16,51.79.9.235,tcp,54,0.2999250888824463
1762776962.967122,192.168.1.16,142.250.200.206,data,1285,0.40152502059936523
1762776962.967202,192.168.1.16,142.250.200.206,data,1292,7.987022399902344e-05
1762776962.967234,192.168.1.16,142.250.200.206,data,1292,3.1948089599609375e-05
1762776962.967261,192.168.1.16,142.250.200.206,data,1244,2.7179718017578125e-05
1762776963.064925,142.250.200.206,192.168.1.16,data,75,0.8799450397491455
1762776963.084955,142.250.200.206,192.168.1.16,data,68,0.02003002166748047
1762776963.085165,192.168.1.16,142.250.200.206,data,74,0.1179039478302002
1762776963.118657,142.250.200.206,192.168.1.16,data,1287,0.03370213508605957
1762776963.118657,142.250.200.206,192.168.1.16,data,665,0.0
1762776963.118657,142.250.200.206,192.168.1.16,data,208,0.0
1762776963.132133,192.168.1.16,142.251.37.163,quic,1292,0.04696798324584961
1762776963.132255,192.168.1.16,142.251.37.163,quic,1292,0.0001220703125
1762776963.132555,192.168.1.16,142.251.37.163,quic,122,0.0002999305725097656
1762776963.136972,192.168.1.16,142.250.200.206,data,82,0.004416942596435547
1762776963.138248,192.168.1.16,142.250.201.22,data,339,0.0012760162353515625
1762776963.140504,192.168.1.16,142.250.201.22,data,325,0.0022559165954589844
1762776963.143434,192.168.1.16,142.250.201.22,data,324,0.002930164337158203
1762776963.180185,192.168.1.16,142.251.37.164,data,71,0.03675103187561035
1762776963.214982,142.251.37.163,192.168.1.16,quic,82,18.970299005508423
1762776963.217471,192.168.1.16,140.82.113.26,tls,55,0.037285804748535156
1762776963.228982,142.251.37.163,192.168.1.16,quic,1292,0.01399993896484375
1762776963.235731,192.168.1.16,142.250.201.22,data,325,0.01826000213623047
1762776963.244957,142.251.37.163,192.168.1.16,quic,1292,0.015974998474121094
1762776963.244957,142.250.201.22,192.168.1.16,data,125,0.9037408828735352
1762776963.244957,142.251.37.163,192.168.1.16,quic,336,0.0
1762776963.244957,142.251.37.163,192.168.1.16,quic,996,0.0
1762776963.244957,142.250.200.206,192.168.1.16,data,68,0.12629985809326172
1762776963.24578,192.168.1.16,142.251.37.163,quic,120,0.010049104690551758
1762776963.245979,192.168.1.16,142.251.37.163,quic,73,0.0001990795135498047
1762776963.246485,192.168.1.16,142.251.37.163,quic,670,0.0005059242248535156
1762776963.251093,142.250.201.22,192.168.1.16,data,141,0.0061359405517578125
1762776963.251093,142.250.201.22,192.168.1.16,data,81,0.0
1762776963.251093,142.251.37.163,192.168.1.16,quic,67,0.0061359405517578125
1762776963.2631,192.168.1.16,142.250.201.22,data,88,0.016614913940429688
1762776963.265389,192.168.1.16,104.18.39.21,tls,144,0.0022890567779541016
1762776963.266172,142.251.37.164,192.168.1.16,data,66,2.8112640380859375
1762776963.308525,142.250.201.22,192.168.1.16,data,96,0.05743217468261719
1762776963.318897,142.251.37.163,192.168.1.16,quic,162,0.06780409812927246
1762776963.318897,142.251.37.163,192.168.1.16,quic,71,0.0
1762776963.319151,192.168.1.16,142.251.37.163,quic,74,0.053761959075927734
1762776963.327108,192.168.1.16,142.250.201.22,data,82,0.007956981658935547
1762776963.337306,142.251.37.163,192.168.1.16,quic,631,0.018409013748168945
1762776963.337306,142.251.37.163,192.168.1.16,quic,63,0.0
1762776963.337677,192.168.1.16,142.251.37.163,quic,77,0.010569095611572266
1762776963.34486,142.250.201.22,192.168.1.16,data,68,0.036334991455078125
1762776963.355161,104.18.39.21,192.168.1.16,tls,133,2.875905990600586
1762776963.374981,140.82.113.26,192.168.1.16,tcp,66,
1762776963.404921,142.250.201.22,192.168.1.16,data,68,0.060060977935791016
1762776963.406905,192.168.1.16,104.18.39.21,tcp,54,0.06922793388366699
1762776963.424928,142.251.37.163,192.168.1.16,quic,66,0.08762192726135254
1762776964.057902,192.168.1.16,142.250.200.206,data,1285,0.6509971618652344
1762776964.057978,192.168.1.16,142.250.200.206,data,1292,7.581710815429688e-05
1762776964.058008,192.168.1.16,142.250.200.206,data,1292,3.0040740966796875e-05
1762776964.058035,192.168.1.16,142.250.200.206,data,1241,2.6941299438476562e-05
1762776964.155523,142.250.200.206,192.168.1.16,data,75,0.9105660915374756
1762776964.175099,192.168.1.16,142.250.200.206,data,75,0.11706399917602539
1762776964.176132,142.250.200.206,192.168.1.16,data,68,0.020608901977539062
1762776964.205229,142.250.200.206,192.168.1.16,data,1287,0.02909708023071289
1762776964.211462,142.250.200.206,192.168.1.16,data,1190,0.0062329769134521484
1762776964.211739,142.250.200.206,192.168.1.16,data,98,0.0002770423889160156
1762776964.222788,192.168.1.16,142.250.200.206,data,82,0.047689199447631836
1762776964.235186,192.168.1.16,142.250.201.22,data,306,0.012398004531860352
1762776964.235499,192.168.1.16,142.250.201.22,data,290,0.00031280517578125
1762776964.236785,192.168.1.16,142.250.201.22,data,277,0.0012860298156738281
1762776964.237694,192.168.1.16,142.250.201.22,data,274,0.0009090900421142578
1762776964.305009,142.250.200.206,192.168.1.16,data,68,0.09326982498168945
1762776964.325041,142.250.201.22,192.168.1.16,data,258,0.9201200008392334
1762776964.325041,142.250.201.22,192.168.1.16,data,162,0.0
1762776964.348462,192.168.1.16,142.250.201.22,data,91,0.11076807975769043
1762776964.388003,51.79.9.235,192.168.1.16,data,163,1.8625211715698242
1762776964.424959,142.250.201.22,192.168.1.16,data,68,0.09991788864135742
1762776964.442324,192.168.1.16,51.79.9.235,tcp,54,0.09386181831359863
1762776964.914767,192.168.1.16,142.250.200.206,data,1285,0.4724431037902832
1762776964.914848,192.168.1.16,142.250.200.206,data,1292,8.106231689453125e-05
1762776964.914882,192.168.1.16,142.250.200.206,data,1292,3.3855438232421875e-05
1762776964.914913,192.168.1.16,142.250.200.206,data,1084,3.0994415283203125e-05
1762776965.006006,142.250.200.206,192.168.1.16,data,80,0.7009971141815186
1762776965.034208,192.168.1.16,142.250.200.206,data,75,0.11929512023925781
1762776965.050555,142.250.200.206,192.168.1.16,data,68,0.044548988342285156
1762776965.050555,142.250.200.206,192.168.1.16,data,68,0.0
1762776965.164332,142.250.200.206,192.168.1.16,data,1287,0.11377692222595215
1762776965.190653,192.168.1.16,142.250.200.206,data,82,0.15644502639770508
1762776965.364787,192.168.1.16,142.250.200.206,data,75,0.1741340160369873
1762776965.423377,142.250.200.206,192.168.1.16,data,217,0.2590451240539551
1762776965.423377,104.18.39.21,192.168.1.16,tls,78,2.06821608543396
1762776965.423377,142.250.200.206,192.168.1.16,data,74,0.0
1762776965.423377,142.250.200.206,192.168.1.16,data,67,0.0
1762776965.423377,142.250.200.206,192.168.1.16,data,69,0.0
1762776965.423933,192.168.1.16,104.18.39.21,tls,82,0.05914592742919922
1762776965.424367,192.168.1.16,142.250.200.206,data,76,0.00043392181396484375
1762776965.424552,192.168.1.16,142.250.200.206,data,78,0.0001850128173828125
1762776965.455651,142.250.200.206,192.168.1.16,data,533,0.03227400779724121
1762776965.456258,192.168.1.16,142.250.200.206,data,78,0.03170609474182129
1762776965.483037,192.168.1.16,142.250.201.22,data,275,0.0267789363861084
1762776965.483426,192.168.1.16,142.250.201.22,data,251,0.00038909912109375
1762776965.483733,192.168.1.16,142.250.201.22,data,243,0.00030684471130371094
1762776965.484064,192.168.1.16,142.250.201.22,data,243,0.0003311634063720703
1762776965.485331,142.250.200.206,192.168.1.16,data,533,0.02968001365661621
1762776965.485975,192.168.1.16,142.250.200.206,data,78,0.0019109249114990234
1762776965.494972,104.18.39.21,192.168.1.16,tcp,54,0.0715949535369873
1762776965.555634,142.250.201.22,192.168.1.16,data,171,1.1306750774383545
1762776965.555634,142.250.201.22,192.168.1.16,data,158,0.0
1762776965.555634,142.250.201.22,192.168.1.16,data,81,0.0
1762776965.565155,142.250.201.22,192.168.1.16,data,141,0.009521007537841797
1762776965.583793,192.168.1.16,142.250.201.22,data,91,0.09781789779663086
1762776965.666715,142.250.201.22,192.168.1.16,data,68,0.10155987739562988
1762776965.7366,192.168.1.16,142.251.37.164,data,71,0.15280699729919434
1762776965.76029,192.168.1.16,104.18.39.21,tls,144,0.023689985275268555
1762776965.828678,142.251.37.164,192.168.1.16,data,66,2.5625059604644775
1762776965.855164,104.18.39.21,192.168.1.16,tls,133,0.36019206047058105
1762776965.907623,192.168.1.16,104.18.39.21,tcp,54,0.14733314514160156
1762776966.333346,51.79.9.235,192.168.1.16,data,66,1.945342779159546
1762776966.365204,192.168.1.16,142.250.200.206,data,1285,0.4575810432434082
1762776966.365288,192.168.1.16,142.250.200.206,data,1292,8.392333984375e-05
1762776966.365323,192.168.1.16,142.250.200.206,data,1292,3.504753112792969e-05
1762776966.365351,192.168.1.16,142.250.200.206,data,1243,2.7894973754882812e-05
1762776966.379734,192.168.1.16,51.79.9.235,tcp,54,0.014383077621459961
1762776966.455115,142.250.200.206,192.168.1.16,data,75,0.9697840213775635
1762776966.473656,192.168.1.16,142.250.200.206,data,75,0.09392189979553223
1762776966.475069,142.250.200.206,192.168.1.16,data,68,0.01995396614074707
1762776966.522404,142.250.200.206,192.168.1.16,data,1287,0.047334909439086914
1762776966.522404,142.250.200.206,192.168.1.16,data,1148,0.0
1762776966.522404,142.250.200.206,192.168.1.16,data,286,0.0
1762776966.535421,192.168.1.16,142.250.201.22,data,254,0.06176495552062988
1762776966.535656,192.168.1.16,142.250.201.22,data,243,0.00023508071899414062
1762776966.536878,192.168.1.16,142.250.201.22,data,241,0.0012221336364746094
1762776966.53755,192.168.1.16,142.250.201.22,data,243,0.0006718635559082031
1762776966.537659,192.168.1.16,142.250.200.206,data,82,0.00010895729064941406
1762776966.605281,142.250.201.22,192.168.1.16,data,169,0.9385662078857422
1762776966.615374,142.250.201.22,192.168.1.16,data,165,0.010092973709106445
1762776966.615374,142.250.201.22,192.168.1.16,data,81,0.0
1762776966.61615,142.250.201.22,192.168.1.16,data,141,0.0007758140563964844
1762776966.625014,142.250.200.206,192.168.1.16,data,68,0.10261011123657227
1762776966.625298,192.168.1.16,142.250.201.22,data,91,0.08763909339904785
1762776966.704948,142.250.201.22,192.168.1.16,data,68,0.08879804611206055
1762776967.291461,192.168.1.16,142.250.200.206,data,1285,0.6661629676818848
1762776967.291536,192.168.1.16,142.250.200.206,data,1292,7.510185241699219e-05
1762776967.291566,192.168.1.16,142.250.200.206,data,1292,2.9802322387695312e-05
1762776967.291592,192.168.1.16,142.250.200.206,data,1243,2.5987625122070312e-05
1762776967.386034,142.250.200.206,192.168.1.16,data,75,0.7610199451446533
1762776967.405102,142.250.200.206,192.168.1.16,data,68,0.019068002700805664
1762776967.405813,192.168.1.16,142.250.200.206,data,74,0.11422109603881836
1762776967.446514,142.250.200.206,192.168.1.16,data,1287,0.0414118766784668
1762776967.446514,142.250.200.206,192.168.1.16,data,689,0.0
1762776967.447683,142.250.200.206,192.168.1.16,data,290,0.0011692047119140625
1762776967.462654,192.168.1.16,142.250.200.206,data,82,0.056841135025024414
1762776967.482042,192.168.1.16,142.250.201.22,data,274,0.01938796043395996
1762776967.482865,192.168.1.16,142.250.201.22,data,275,0.0008230209350585938
1762776967.483391,192.168.1.16,142.250.201.22,data,275,0.0005259513854980469
1762776967.486076,192.168.1.16,142.250.201.22,data,274,0.002685070037841797
1762776967.545021,142.250.200.206,192.168.1.16,data,68,0.09733796119689941
1762776967.56028,192.168.1.16,142.251.37.164,data,71,0.0742039680480957
1762776967.565569,142.250.201.22,192.168.1.16,data,122,0.8606209754943848
1762776967.565569,142.250.201.22,192.168.1.16,data,143,0.0
1762776967.58567,142.250.201.22,192.168.1.16,data,148,0.020101070404052734
1762776967.58567,142.250.201.22,192.168.1.16,data,65,0.0
1762776967.586468,142.250.201.22,192.168.1.16,data,83,0.0007979869842529297
1762776967.58732,192.168.1.16,142.250.201.22,data,87,0.02704000473022461
1762776967.602642,192.168.1.16,142.250.201.22,data,82,0.015321969985961914
1762776967.621672,192.168.1.16,104.18.39.21,tls,144,0.019029855728149414
1762776967.654946,142.251.37.164,192.168.1.16,data,66,1.826268196105957
1762776967.664967,142.250.201.22,192.168.1.16,data,67,0.07849907875061035
1762776967.715168,104.18.39.21,192.168.1.16,tls,133,1.86000394821167
1762776967.766153,192.168.1.16,104.18.39.21,tcp,54,0.14448118209838867
1762776967.83512,51.79.9.235,192.168.1.16,tcp,90,1.5017740726470947
1762776967.876166,192.168.1.16,51.79.9.235,tcp,54,0.11001300811767578
1762776968.496887,192.168.1.16,142.250.200.206,data,1285,0.6207208633422852
1762776968.496967,192.168.1.16,142.250.200.206,data,1292,8.0108642578125e-05
1762776968.497,192.168.1.16,142.250.200.206,data,1292,3.2901763916015625e-05
1762776968.497029,192.168.1.16,142.250.200.206,data,1240,2.9087066650390625e-05
1762776968.605203,142.250.200.206,192.168.1.16,data,74,1.0601818561553955
1762776968.63108,192.168.1.16,142.250.200.206,data,75,0.13405084609985352
1762776968.647373,142.250.200.206,192.168.1.16,data,68,0.042170047760009766
1762776968.678099,142.250.200.206,192.168.1.16,data,1287,0.030725955963134766
1762776968.679546,142.250.200.206,192.168.1.16,data,723,0.0014472007751464844
1762776968.679546,142.250.200.206,192.168.1.16,data,69,0.0
1762776968.708715,192.168.1.16,142.250.200.206,data,82,0.07763504981994629
1762776968.721921,192.168.1.16,142.250.201.22,data,285,0.013206005096435547
1762776968.723503,192.168.1.16,142.250.201.22,data,273,0.0015821456909179688
1762776968.727242,192.168.1.16,142.250.201.22,data,272,0.003738880157470703
1762776968.730031,192.168.1.16,142.250.201.22,data,274,0.002789020538330078
1762776968.810594,142.250.200.206,192.168.1.16,data,68,0.13104796409606934
1762776968.819505,142.250.201.22,192.168.1.16,data,126,1.1545379161834717
1762776968.819505,142.250.201.22,192.168.1.16,data,152,0.0
1762776968.819505,142.250.201.22,192.168.1.16,data,98,0.0
1762776968.819505,142.250.201.22,192.168.1.16,data,83,0.0
1762776968.834318,192.168.1.16,142.250.201.22,data,91,0.10428690910339355
1762776968.915081,142.250.201.22,192.168.1.16,data,68,0.09557604789733887
1762776969.040214,192.168.1.16,20.44.10.122,tcp,54,0.20589613914489746
1762776969.275211,51.79.9.235,192.168.1.16,tcp,115,1.4400911331176758
1762776969.322211,192.168.1.16,51.79.9.235,tcp,54,0.2819969654083252
1762776969.326405,104.18.39.21,192.168.1.16,tls,78,1.6112370491027832
1762776969.326627,192.168.1.16,104.18.39.21,tcp,54,0.004415988922119141
1762776969.334833,104.18.39.21,192.168.1.16,tcp,54,0.008427858352661133
1762776969.334893,192.168.1.16,104.18.39.21,tcp,54,0.008265972137451172
1762776969.394909,104.18.39.21,192.168.1.16,tcp,54,0.060075998306274414
1762776969.636622,192.168.1.16,142.250.200.206,data,1285,0.3017289638519287
1762776969.636707,192.168.1.16,142.250.200.206,data,1292,8.511543273925781e-05
1762776969.63674,192.168.1.16,142.250.200.206,data,1292,3.2901763916015625e-05
1762776969.636767,192.168.1.16,142.250.200.206,data,1241,2.6941299438476562e-05
1762776969.725037,142.250.200.206,192.168.1.16,data,75,0.9144430160522461
1762776969.746722,192.168.1.16,142.250.200.206,data,75,0.1099550724029541
1762776969.75527,142.250.200.206,192.168.1.16,data,68,0.030232906341552734
1762776969.786867,142.250.200.206,192.168.1.16,data,1287,0.03159689903259277
1762776969.786867,142.250.200.206,192.168.1.16,data,796,0.0
1762776969.786867,142.250.200.206,192.168.1.16,data,93,0.0
1762776969.807204,192.168.1.16,142.250.200.206,data,82,0.060482025146484375
1762776969.826676,192.168.1.16,142.250.201.22,data,254,0.01947188377380371
1762776969.827516,192.168.1.16,142.250.201.22,data,242,0.0008401870727539062
1762776969.828037,192.168.1.16,142.250.201.22,data,242,0.0005209445953369141
1762776969.830419,192.168.1.16,142.250.201.22,data,242,0.002382040023803711
1762776969.884963,142.250.200.206,192.168.1.16,data,68,0.09809613227844238
1762776969.897533,142.250.201.22,192.168.1.16,data,178,0.9824519157409668
1762776969.905169,142.250.201.22,192.168.1.16,data,146,0.007636070251464844
1762776969.919034,192.168.1.16,142.250.201.22,data,85,0.08861494064331055
1762776969.935858,142.250.201.22,192.168.1.16,data,91,0.030689001083374023
1762776969.945752,142.250.201.22,192.168.1.16,data,91,0.00989389419555664
1762776969.965037,192.168.1.16,142.250.201.22,data,85,0.046003103256225586
1762776970.00786,142.250.201.22,192.168.1.16,data,68,0.06210803985595703
1762776970.065124,142.250.201.22,192.168.1.16,data,91,0.057264089584350586
1762776970.065321,192.168.1.16,142.250.201.22,data,76,0.10028386116027832
1762776970.084922,142.250.201.22,192.168.1.16,data,68,0.01979804039001465
1762776970.571821,192.168.1.16,142.250.200.206,data,1285,0.5065000057220459
1762776970.571896,192.168.1.16,142.250.200.206,data,1292,7.510185241699219e-05
1762776970.571926,192.168.1.16,142.250.200.206,data,1292,3.0040740966796875e-05
1762776970.571952,192.168.1.16,142.250.200.206,data,1244,2.5987625122070312e-05
1762776970.66538,142.250.200.206,192.168.1.16,data,75,0.7804169654846191
1762776970.685152,142.250.200.206,192.168.1.16,data,68,0.019772052764892578
1762776970.685861,192.168.1.16,142.250.200.206,data,74,0.11390900611877441
1762776970.726378,142.250.200.206,192.168.1.16,data,1287,0.04122591018676758
1762776970.726378,142.250.200.206,192.168.1.16,data,695,0.0
1762776970.726378,142.250.200.206,192.168.1.16,data,115,0.0
1762776970.749015,192.168.1.16,142.250.200.206,data,82,0.06315398216247559
1762776970.763037,192.168.1.16,142.250.201.22,data,275,0.014021873474121094
1762776970.763423,192.168.1.16,142.250.201.22,data,275,0.0003859996795654297
1762776970.763743,192.168.1.16,142.250.201.22,data,275,0.0003199577331542969
1762776970.764149,192.168.1.16,142.250.201.22,data,277,0.00040602684020996094
1762776970.775138,51.79.9.235,192.168.1.16,tcp,115,1.4999268054962158
1762776970.826891,192.168.1.16,51.79.9.235,tcp,54,0.06274199485778809
1762776970.828411,142.250.201.22,192.168.1.16,data,114,0.7434890270233154
1762776970.828539,142.250.200.206,192.168.1.16,data,68,0.10216093063354492
1762776970.840389,142.250.201.22,192.168.1.16,data,158,0.011977910995483398
1762776970.840389,142.250.201.22,192.168.1.16,data,100,0.0
1762776970.858015,192.168.1.16,142.250.201.22,data,88,0.031124114990234375
1762776970.885155,142.250.201.22,192.168.1.16,data,138,0.04476594924926758
1762776970.904038,192.168.1.16,142.250.201.22,data,82,0.046022891998291016
1762776970.935191,142.250.201.22,192.168.1.16,data,68,0.050035953521728516
1762776970.986287,142.250.201.22,192.168.1.16,data,68,0.051096200942993164
